sample_id,stratum,key_pos,token,layer,score_pre
4,machine_translation_evaluation/zh_en,542,5,1,9.424
4,machine_translation_evaluation/zh_en,542,5,2,23.228
4,machine_translation_evaluation/zh_en,542,5,3,16.745
4,machine_translation_evaluation/zh_en,542,5,5,5.151
4,machine_translation_evaluation/zh_en,542,5,6,12.698
4,machine_translation_evaluation/zh_en,542,5,7,
4,machine_translation_evaluation/zh_en,542,5,8,3.884
4,machine_translation_evaluation/zh_en,542,5,10,
4,machine_translation_evaluation/zh_en,542,5,11,
4,machine_translation_evaluation/zh_en,542,5,12,2.981
4,machine_translation_evaluation/zh_en,542,5,13,3.179
4,machine_translation_evaluation/zh_en,542,5,15,
4,machine_translation_evaluation/zh_en,542,5,16,
4,machine_translation_evaluation/zh_en,542,5,17,
4,machine_translation_evaluation/zh_en,542,5,18,
4,machine_translation_evaluation/zh_en,542,5,20,
4,machine_translation_evaluation/zh_en,542,5,21,
4,machine_translation_evaluation/zh_en,542,5,22,
4,machine_translation_evaluation/zh_en,542,5,23,2.547
4,machine_translation_evaluation/zh_en,542,5,25,
4,machine_translation_evaluation/zh_en,542,5,26,0.685
4,machine_translation_evaluation/zh_en,542,5,27,
4,machine_translation_evaluation/zh_en,542,5,28,1.033
4,machine_translation_evaluation/zh_en,542,5,30,
4,machine_translation_evaluation/zh_en,542,5,31,
4,machine_translation_evaluation/zh_en,542,5,32,
4,machine_translation_evaluation/zh_en,542,5,33,
4,machine_translation_evaluation/zh_en,544,.,0,
4,machine_translation_evaluation/zh_en,544,.,1,12.003
4,machine_translation_evaluation/zh_en,544,.,2,6.792
4,machine_translation_evaluation/zh_en,544,.,3,8.204
4,machine_translation_evaluation/zh_en,544,.,5,
4,machine_translation_evaluation/zh_en,544,.,6,2.679
4,machine_translation_evaluation/zh_en,544,.,7,
4,machine_translation_evaluation/zh_en,544,.,8,
4,machine_translation_evaluation/zh_en,544,.,10,
4,machine_translation_evaluation/zh_en,544,.,11,
4,machine_translation_evaluation/zh_en,544,.,12,
4,machine_translation_evaluation/zh_en,544,.,13,
4,machine_translation_evaluation/zh_en,544,.,15,
4,machine_translation_evaluation/zh_en,544,.,16,
4,machine_translation_evaluation/zh_en,544,.,17,
4,machine_translation_evaluation/zh_en,544,.,18,
4,machine_translation_evaluation/zh_en,544,.,20,
4,machine_translation_evaluation/zh_en,544,.,21,
4,machine_translation_evaluation/zh_en,544,.,22,
4,machine_translation_evaluation/zh_en,544,.,23,
4,machine_translation_evaluation/zh_en,544,.,25,
4,machine_translation_evaluation/zh_en,544,.,26,
4,machine_translation_evaluation/zh_en,544,.,27,
4,machine_translation_evaluation/zh_en,544,.,28,
4,machine_translation_evaluation/zh_en,544,.,30,
4,machine_translation_evaluation/zh_en,544,.,31,
4,machine_translation_evaluation/zh_en,544,.,32,
4,machine_translation_evaluation/zh_en,544,.,33,
4,machine_translation_evaluation/zh_en,574,<turn|>,0,27.069
4,machine_translation_evaluation/zh_en,574,<turn|>,1,19.266
4,machine_translation_evaluation/zh_en,574,<turn|>,2,25.866
4,machine_translation_evaluation/zh_en,574,<turn|>,3,19.734
4,machine_translation_evaluation/zh_en,574,<turn|>,5,8.256
4,machine_translation_evaluation/zh_en,574,<turn|>,6,18.812
4,machine_translation_evaluation/zh_en,574,<turn|>,7,3.087
4,machine_translation_evaluation/zh_en,574,<turn|>,8,
4,machine_translation_evaluation/zh_en,574,<turn|>,10,
4,machine_translation_evaluation/zh_en,574,<turn|>,11,1.164
4,machine_translation_evaluation/zh_en,574,<turn|>,12,3.926
4,machine_translation_evaluation/zh_en,574,<turn|>,13,2.908
4,machine_translation_evaluation/zh_en,574,<turn|>,15,3.223
4,machine_translation_evaluation/zh_en,574,<turn|>,16,2.531
4,machine_translation_evaluation/zh_en,574,<turn|>,17,
4,machine_translation_evaluation/zh_en,574,<turn|>,18,1.442
4,machine_translation_evaluation/zh_en,574,<turn|>,20,2.84
4,machine_translation_evaluation/zh_en,574,<turn|>,21,3.631
4,machine_translation_evaluation/zh_en,574,<turn|>,22,2.182
4,machine_translation_evaluation/zh_en,574,<turn|>,23,3.638
4,machine_translation_evaluation/zh_en,574,<turn|>,25,
4,machine_translation_evaluation/zh_en,574,<turn|>,26,3.481
4,machine_translation_evaluation/zh_en,574,<turn|>,27,0.86
4,machine_translation_evaluation/zh_en,574,<turn|>,28,5.615
4,machine_translation_evaluation/zh_en,574,<turn|>,30,1.107
4,machine_translation_evaluation/zh_en,574,<turn|>,31,
4,machine_translation_evaluation/zh_en,574,<turn|>,32,2.111
4,machine_translation_evaluation/zh_en,574,<turn|>,33,1.758
